turn_number,my_active_hp_ratio,opp_active_hp_ratio,my_bench_count,opp_bench_count,my_prizes_left,opp_prizes_left,my_energy_in_hand,my_hand_size,action_is_ATTACK,action_is_RETREAT,action_is_ATTACH_ENERGY,action_is_PLAY_SUPPORTER,action_is_PLAY_BASIC_TO_BENCH,action_is_EVOLVE,action_is_USE_ABILITY,action_is_PASS_TURN,action_type,immediate_reward,state_value_delta,turn,game_outcome,game_id
8.0,1.0,0.5714285714285714,0.0,1.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,8,opponent,320
9.0,0.7777777777777778,0.5714285714285714,0.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,9,opponent,320
10.0,0.3333333333333333,0.5714285714285714,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,10,opponent,320
11.0,0.1111111111111111,0.5714285714285714,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,11,opponent,320
1.0,1.0,1.0,2.0,1.0,6.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ATTACH_ENERGY,0.3,0.7000000000000002,1,opponent,321
2.0,0.9166666666666666,1.0,2.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999973,2,opponent,321
3.0,0.6666666666666666,0.8571428571428571,2.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,3,opponent,321
4.0,0.5833333333333334,0.7142857142857143,2.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999973,4,opponent,321
5.0,0.4166666666666667,0.5714285714285714,2.0,1.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999996,5,opponent,321
6.0,0.3333333333333333,0.42857142857142855,2.0,1.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,6,opponent,321
7.0,0.08333333333333333,0.42857142857142855,2.0,1.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PLAY_BASIC_TO_BENCH,0.2,1.3999999999999997,7,opponent,321
8.0,0.08333333333333333,0.42857142857142855,3.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,8,opponent,321
9.0,0.625,0.42857142857142855,3.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,9,opponent,321
10.0,1.0,0.42857142857142855,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,10,opponent,321
11.0,0.9166666666666666,0.42857142857142855,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,11,opponent,321
12.0,0.5833333333333334,0.42857142857142855,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,12,opponent,321
13.0,0.25,0.42857142857142855,3.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,13,opponent,321
14.0,0.375,0.42857142857142855,3.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,14,opponent,321
15.0,0.25,0.42857142857142855,3.0,1.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,15,opponent,321
16.0,0.25,0.42857142857142855,2.0,1.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,16,opponent,321
17.0,0.25,0.42857142857142855,1.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,17,opponent,321
18.0,0.5555555555555556,0.42857142857142855,1.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,18,opponent,321
19.0,0.3333333333333333,0.42857142857142855,1.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,19,opponent,321
20.0,0.3333333333333333,0.42857142857142855,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,20,opponent,321
1.0,1.0,1.0,0.0,2.0,6.0,6.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ATTACH_ENERGY,0.3,0.6999999999999997,1,opponent,322
2.0,0.8888888888888888,1.0,0.0,2.0,6.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000062,2,opponent,322
3.0,0.8888888888888888,0.7142857142857143,0.0,2.0,6.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999973,3,opponent,322
4.0,0.7777777777777778,0.42857142857142855,0.0,2.0,6.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,4,opponent,322
5.0,0.6666666666666666,0.14285714285714285,0.0,2.0,6.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,6.0,-2.4000000000000004,5,opponent,322
6.0,0.6666666666666666,1.0,0.0,1.0,5.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,6,opponent,322
7.0,0.4444444444444444,0.8,0.0,1.0,5.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,7,opponent,322
8.0,0.2222222222222222,0.6,0.0,1.0,5.0,6.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,8,opponent,322
9.0,0.2222222222222222,0.6,0.0,1.0,5.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,9,opponent,322
1.0,1.0,1.0,2.0,1.0,6.0,6.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ATTACH_ENERGY,0.3,0.7000000000000002,1,opponent,323
2.0,0.7142857142857143,1.0,2.0,1.0,6.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PLAY_BASIC_TO_BENCH,0.2,1.5000000000000002,2,opponent,323
3.0,0.7142857142857143,1.0,3.0,1.0,6.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999973,3,opponent,323
4.0,0.42857142857142855,0.8333333333333334,3.0,1.0,6.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,4,opponent,323
5.0,0.42857142857142855,0.6666666666666666,3.0,1.0,6.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999996,5,opponent,323
6.0,0.35714285714285715,0.5,3.0,1.0,6.0,6.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999996,6,opponent,323
7.0,0.21428571428571427,0.3333333333333333,3.0,1.0,6.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,7,opponent,323
8.0,0.6666666666666666,0.3333333333333333,3.0,1.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,8,opponent,323
9.0,0.16666666666666666,0.3333333333333333,3.0,1.0,6.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,9,opponent,323
10.0,0.07142857142857142,0.3333333333333333,3.0,1.0,6.0,6.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,10,opponent,323
11.0,0.07142857142857142,0.3333333333333333,2.0,1.0,6.0,5.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,11,opponent,323
12.0,0.8888888888888888,0.3333333333333333,2.0,1.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,12,opponent,323
13.0,0.8888888888888888,0.3333333333333333,2.0,1.0,6.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PLAY_BASIC_TO_BENCH,0.2,1.0999999999999996,13,opponent,323
14.0,0.6666666666666666,0.3333333333333333,3.0,1.0,6.0,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,14,opponent,323
15.0,0.5555555555555556,0.3333333333333333,3.0,1.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,15,opponent,323
16.0,0.1111111111111111,0.3333333333333333,3.0,1.0,6.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,16,opponent,323
17.0,0.1111111111111111,0.3333333333333333,2.0,1.0,6.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,17,opponent,323
18.0,1.0,0.3333333333333333,2.0,1.0,6.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,18,opponent,323
19.0,0.6666666666666666,0.3333333333333333,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,19,opponent,323
20.0,0.5,0.3333333333333333,2.0,1.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,20,opponent,323
21.0,0.16666666666666666,0.3333333333333333,2.0,1.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,21,opponent,323
22.0,0.16666666666666666,0.3333333333333333,1.0,1.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,22,opponent,323
23.0,1.0,0.3333333333333333,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,23,opponent,323
24.0,0.3333333333333333,0.3333333333333333,1.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,24,opponent,323
25.0,0.16666666666666666,0.3333333333333333,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,25,opponent,323
1.0,1.0,1.0,3.0,3.0,6.0,6.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ATTACH_ENERGY,0.3,0.7,1,opponent,324
2.0,0.6666666666666666,1.0,3.0,3.0,6.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.5,0.30000000000000004,2,opponent,324
3.0,0.6666666666666666,0.6666666666666666,3.0,3.0,6.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.5,0.30000000000000004,3,opponent,324
4.0,0.5,0.3333333333333333,3.0,3.0,6.0,6.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PLAY_BASIC_TO_BENCH,0.2,1.5,4,opponent,324
5.0,0.16666666666666666,0.3333333333333333,4.0,3.0,6.0,6.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ATTACH_ENERGY,0.3,0.30000000000000004,5,opponent,324
6.0,0.16666666666666666,0.3333333333333333,4.0,3.0,6.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,6.5,-2.2,6,opponent,324
7.0,1.0,1.0,3.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,7,opponent,324
8.0,0.8,1.0,3.0,2.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,PLAY_BASIC_TO_BENCH,0.2,1.8999999999999997,8,opponent,324
9.0,0.5,1.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,9,opponent,324
10.0,0.5,1.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,10,opponent,324
11.0,0.2,1.0,4.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,11,opponent,324
12.0,1.0,1.0,4.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,12,opponent,324
13.0,0.9,0.7142857142857143,4.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,13,opponent,324
14.0,0.8,0.42857142857142855,4.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,14,opponent,324
15.0,0.6,0.14285714285714285,4.0,2.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,15,opponent,324
16.0,0.3333333333333333,0.14285714285714285,4.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,16,opponent,324
17.0,0.2,0.14285714285714285,3.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,17,opponent,324
18.0,0.6,0.14285714285714285,3.0,2.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,6.0,-2.4000000000000004,18,opponent,324
19.0,0.3,1.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,19,opponent,324
20.0,0.3,1.0,3.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999973,20,opponent,324
21.0,0.1,0.8571428571428571,3.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,21,opponent,324
22.0,0.7857142857142857,0.8571428571428571,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,22,opponent,324
23.0,0.7857142857142857,0.8571428571428571,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,23,opponent,324
24.0,0.7142857142857143,0.8571428571428571,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,24,opponent,324
25.0,0.5714285714285714,0.8571428571428571,3.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,25,opponent,324
26.0,0.2857142857142857,0.8571428571428571,3.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,26,opponent,324
27.0,0.1,0.8571428571428571,3.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,27,opponent,324
28.0,0.21428571428571427,0.8571428571428571,3.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,28,opponent,324
29.0,0.21428571428571427,0.8571428571428571,2.0,1.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,29,opponent,324
30.0,0.21428571428571427,0.8571428571428571,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,30,opponent,324
31.0,0.14285714285714285,0.8571428571428571,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,31,opponent,324
32.0,0.8571428571428571,0.8571428571428571,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,32,opponent,324
33.0,0.8571428571428571,0.8571428571428571,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,33,opponent,324
34.0,0.6428571428571429,0.8571428571428571,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,34,opponent,324
35.0,0.5714285714285714,0.8571428571428571,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,35,opponent,324
36.0,0.5,0.8571428571428571,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,36,opponent,324
37.0,0.35714285714285715,0.8571428571428571,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,37,opponent,324
38.0,0.21428571428571427,0.8571428571428571,1.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,38,opponent,324
39.0,0.21428571428571427,0.8571428571428571,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,39,opponent,324
1.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,1,opponent,325
2.0,0.6666666666666666,1.0,1.0,1.0,6.0,6.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,2,opponent,325
3.0,0.16666666666666666,1.0,1.0,1.0,6.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,3,opponent,325
4.0,1.0,1.0,1.0,1.0,6.0,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,4,opponent,325
5.0,0.6666666666666666,1.0,1.0,1.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,5,opponent,325
6.0,0.3333333333333333,1.0,1.0,1.0,6.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,6,opponent,325
7.0,0.3333333333333333,1.0,0.0,1.0,6.0,5.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,7,opponent,325
8.0,0.3333333333333333,1.0,0.0,1.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,8,opponent,325
9.0,0.2222222222222222,1.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,9,opponent,325
1.0,1.0,1.0,2.0,0.0,6.0,6.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ATTACH_ENERGY,0.3,0.7000000000000002,1,opponent,326
2.0,0.75,1.0,2.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,0.5,0.10000000000000053,2,opponent,326
3.0,0.4166666666666667,0.9285714285714286,2.0,0.0,6.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,0.5,0.10000000000000053,3,opponent,326
4.0,0.3333333333333333,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,4,opponent,326
5.0,0.08333333333333333,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,5,opponent,326
6.0,1.0,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,6,opponent,326
7.0,1.0,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,7,opponent,326
8.0,1.0,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,8,opponent,326
9.0,1.0,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,9,opponent,326
10.0,1.0,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,10,opponent,326
11.0,0.6666666666666666,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,11,opponent,326
12.0,0.5,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,12,opponent,326
13.0,0.16666666666666666,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,13,opponent,326
14.0,0.08333333333333333,0.8571428571428571,2.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,14,opponent,326
15.0,0.08333333333333333,0.8571428571428571,1.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,15,opponent,326
16.0,0.7857142857142857,0.8571428571428571,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,16,opponent,326
17.0,0.7142857142857143,0.8571428571428571,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,17,opponent,326
18.0,0.5714285714285714,0.8571428571428571,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,18,opponent,326
19.0,0.35714285714285715,0.8571428571428571,1.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,19,opponent,326
20.0,0.07142857142857142,0.8571428571428571,1.0,0.0,6.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,20,opponent,326
21.0,0.07142857142857142,0.8571428571428571,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PASS_TURN,0.0,0.0,21,opponent,326
1.0,1.0,1.0,3.0,3.0,6.0,6.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ATTACH_ENERGY,0.3,0.7000000000000002,1,opponent,327
2.0,1.0,1.0,3.0,3.0,6.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,2,opponent,327
3.0,0.7857142857142857,0.8,3.0,3.0,6.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999973,3,opponent,327
4.0,0.5,0.6,3.0,3.0,6.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.19999999999999973,4,opponent,327
5.0,0.42857142857142855,0.4,3.0,3.0,6.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,1.0,0.20000000000000018,5,opponent,327
6.0,0.42857142857142855,0.2,3.0,3.0,6.0,6.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ATTACK,6.0,-2.3,6,opponent,327
7.0,0.21428571428571427,1.0,3.0,2.0,5.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,RETREAT,-0.1,0.0,7,opponent,327
8.0,0.8571428571428571,1.0,3.0,2.0,5.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,8,opponent,327
9.0,0.42857142857142855,1.0,3.0,2.0,5.0,6.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,PLAY_SUPPORTER,0.4,0.0,9,opponent,327
